match_api_id,H_odd_min,H_odd_max,H_odd_mean,H_odd_std,D_odd_min,D_odd_max,D_odd_mean,D_odd_std,A_odd_min,A_odd_max,A_odd_mean,A_odd_std
1474279,2.1,2.38,2.2133333333333334,2.1,3.1,3.4,3.266666666666666,3.1,3.1,3.25,3.1999999999999997,3.1
1474280,2.8,3.2,3.0500000000000003,2.8,3.1,3.4,3.266666666666666,3.1,2.2,2.4,2.283333333333333,2.2
1474281,2.38,2.7,2.48,2.38,3.1,3.3,3.2166666666666663,3.1,2.55,3.0,2.7866666666666666,2.55
1474282,1.42,1.45,1.4399999999999997,1.42,3.9,4.6,4.171666666666667,3.9,6.0,8.0,7.125,6.0
1474283,1.95,2.2,2.066666666666667,1.95,3.2,3.4,3.3333333333333335,3.2,3.3,3.75,3.4583333333333335,3.3
1474284,5.5,8.0,6.833333333333333,5.5,3.8,4.6,4.221666666666667,3.8,1.4,1.5,1.4583333333333333,1.4
1474285,2.4,2.7,2.5333333333333337,2.4,3.1,3.5,3.25,3.1,2.6,2.75,2.6999999999999997,2.6
1474286,2.55,2.7,2.598333333333333,2.55,3.1,3.25,3.1999999999999997,3.1,2.5,2.88,2.6666666666666665,2.5
1474287,3.25,3.5,3.358333333333333,3.25,3.2,3.4,3.308333333333333,3.2,2.0,2.2,2.108333333333333,2.0
1474290,1.55,1.73,1.635,1.55,3.5,3.8,3.6999999999999997,3.5,5.0,5.75,5.25,5.0
1474292,1.2,1.25,1.2233333333333334,1.2,5.0,6.25,5.666666666666667,5.0,10.0,15.0,12.75,10.0
1474293,3.6,4.5,4.058333333333334,3.6,3.2,3.6,3.4166666666666674,3.2,1.85,1.9,1.873333333333333,1.85
1474295,4.1,4.5,4.276666666666666,4.1,3.1,3.6,3.4000000000000004,3.1,1.75,1.91,1.8266666666666669,1.75
1474297,2.5,2.9,2.7083333333333335,2.5,3.1,3.4,3.283333333333333,3.1,2.35,2.6,2.5083333333333333,2.35
1474299,2.8,3.0,2.8833333333333333,2.8,3.1,3.3,3.2166666666666663,3.1,2.3,2.5,2.395,2.3
1474300,1.1,1.14,1.12,1.1,7.0,9.0,8.0,7.0,11.5,21.0,18.416666666666668,11.5
1474301,1.36,1.4,1.3883333333333334,1.36,4.1,5.0,4.625,4.1,6.25,8.0,7.291666666666667,6.25
1474302,2.55,2.9,2.766666666666667,2.55,3.1,3.5,3.2750000000000004,3.1,2.3,2.55,2.4583333333333335,2.3
1474303,2.3,2.62,2.4949999999999997,2.3,3.1,3.3,3.225,3.1,2.6,2.8,2.75,2.6
1474304,2.3,2.62,2.4533333333333336,2.3,3.1,3.4,3.266666666666666,3.1,2.75,2.8,2.766666666666667,2.75
1474305,1.8,2.0,1.9166666666666667,1.8,3.3,3.6,3.466666666666667,3.3,3.2,4.33,3.8216666666666668,3.2
1474309,1.8,1.91,1.8416666666666668,1.8,3.2,3.6,3.4499999999999997,3.2,4.0,4.33,4.1433333333333335,4.0
1474310,2.7,3.13,2.951666666666666,2.7,3.1,3.4,3.25,3.1,2.25,2.4,2.3333333333333335,2.25
1474312,3.0,3.3,3.0999999999999996,3.0,3.1,3.5,3.266666666666667,3.1,2.1,2.4,2.25,2.1
1474314,2.5,2.88,2.651666666666667,2.5,3.1,3.5,3.266666666666667,3.1,2.5,2.7,2.583333333333333,2.5
1474317,6.5,8.0,7.083333333333333,6.5,4.0,4.75,4.363333333333333,4.0,1.4,1.45,1.4216666666666666,1.4
1474318,4.0,4.33,4.176666666666667,4.0,3.2,3.8,3.516666666666667,3.2,1.75,1.83,1.8066666666666666,1.75
1474344,1.4,1.45,1.428333333333333,1.4,4.0,4.33,4.171666666666667,4.0,6.0,8.5,7.416666666666667,6.0
1474346,2.0,2.25,2.0999999999999996,2.0,3.2,3.4,3.2750000000000004,3.2,3.3,3.5,3.4166666666666665,3.3
1474349,5.5,8.0,6.708333333333333,5.5,3.8,4.5,4.1883333333333335,3.8,1.42,1.5,1.4666666666666666,1.42
1474351,3.0,3.3,3.0833333333333335,3.0,3.1,3.5,3.3083333333333336,3.1,2.2,2.3,2.2416666666666667,2.2
1474352,2.7,3.13,2.9266666666666663,2.7,3.1,3.5,3.35,3.1,2.25,2.4,2.3216666666666668,2.25
1474354,1.6,1.73,1.6716666666666666,1.6,3.5,3.8,3.6500000000000004,3.5,4.6,5.4,5.008333333333333,4.6
1474129,1.14,1.17,1.1633333333333333,1.14,5.7,8.0,6.866666666666667,5.7,11.0,19.0,14.833333333333334,11.0
1474131,2.25,2.4,2.316666666666667,2.25,3.1,3.5,3.233333333333333,3.1,2.8,3.2,2.979999999999999,2.8
1474134,2.25,2.4,2.313333333333333,2.25,3.1,3.4,3.225,3.1,2.8,3.2,2.9283333333333332,2.8
1474135,2.7,3.2,2.9416666666666664,2.7,3.1,3.3,3.216666666666667,3.1,2.2,2.5,2.3516666666666666,2.2
1474137,1.95,2.15,2.0583333333333336,1.95,3.1,3.4,3.233333333333334,3.1,3.2,3.75,3.5583333333333336,3.2
1474139,2.3,2.45,2.3499999999999996,2.3,3.1,3.3,3.2166666666666663,3.1,2.8,2.9,2.86,2.8
1474355,1.14,1.15,1.1433333333333333,1.14,6.0,7.5,7.166666666666667,6.0,12.5,20.0,16.416666666666668,12.5
1474358,2.15,2.3,2.216666666666667,2.15,3.1,3.4,3.2916666666666665,3.1,2.95,3.3,3.15,2.95
1474360,1.7,1.75,1.7183333333333335,1.7,3.4,3.6,3.483333333333334,3.4,4.3,5.25,4.841666666666667,4.3
1474362,1.5,1.57,1.5333333333333334,1.5,3.75,4.0,3.875,3.75,5.5,6.5,6.083333333333333,5.5
1474369,2.1,2.3,2.225,2.1,3.1,3.4,3.2833333333333328,3.1,2.8,3.4,3.141666666666666,2.8
1474370,2.05,2.3,2.1750000000000003,2.05,3.1,3.4,3.3333333333333326,3.1,3.0,3.5,3.1999999999999997,3.0
1474374,1.75,2.0,1.875,1.75,3.3,3.6,3.4499999999999997,3.3,3.9,4.2,4.0,3.9
1474376,2.7,3.2,3.016666666666666,2.7,3.1,3.4,3.266666666666666,3.1,2.2,2.4,2.3083333333333336,2.2
1474377,3.5,4.0,3.766666666666666,3.5,3.2,3.5,3.35,3.2,1.9,2.0,1.9666666666666668,1.9
1474379,1.95,2.1,2.016666666666666,1.95,3.1,3.5,3.358333333333333,3.1,3.2,3.8,3.5833333333333335,3.2
1474380,2.9,3.3,3.111666666666667,2.9,3.1,3.4,3.266666666666666,3.1,2.2,2.38,2.26,2.2
1474381,7.5,12.0,9.916666666666666,7.5,4.2,5.4,4.816666666666666,4.2,1.29,1.35,1.3166666666666667,1.29
1474383,1.73,1.8,1.7633333333333336,1.73,3.3,3.6,3.5,3.3,4.1,4.8,4.516666666666667,4.1
1474385,1.17,1.2,1.1833333333333333,1.17,5.7,7.5,6.575,5.7,10.5,21.0,14.083333333333334,10.5
1474386,5.0,8.0,6.625,5.0,3.7,4.33,4.1433333333333335,3.7,1.44,1.55,1.4716666666666665,1.44
1474388,2.3,2.62,2.4450000000000003,2.3,3.1,3.4,3.25,3.1,2.75,2.8,2.7916666666666665,2.75
1474390,1.95,2.1,2.0333333333333337,1.95,3.2,3.5,3.3499999999999996,3.2,3.3,3.7,3.5,3.3
1474392,1.8,1.85,1.83,1.8,3.2,3.5,3.4000000000000004,3.2,3.75,4.75,4.305,3.75
1474396,1.8,1.95,1.8766666666666667,1.8,3.2,3.5,3.4000000000000004,3.2,3.8,4.4,4.038333333333334,3.8
1474398,1.3,1.33,1.32,1.3,4.2,5.5,4.9750000000000005,4.2,8.0,9.5,8.666666666666666,8.0
1474400,1.7,1.85,1.7800000000000002,1.7,3.3,3.6,3.483333333333334,3.3,4.1,4.75,4.43,4.1
1474401,2.25,2.4,2.3466666666666667,2.25,3.0,3.4,3.25,3.0,2.65,3.2,2.98,2.65
1474403,3.25,3.6,3.391666666666666,3.25,3.2,3.5,3.35,3.2,2.0,2.2,2.0833333333333335,2.0
1474404,1.33,1.36,1.3483333333333334,1.33,4.2,5.0,4.633333333333334,4.2,7.5,10.0,8.541666666666666,7.5
1474409,1.7,1.92,1.8366666666666667,1.7,3.25,3.6,3.4416666666666664,3.25,4.0,4.33,4.176666666666667,4.0
1474410,7.0,9.0,7.833333333333333,7.0,4.1,5.0,4.608333333333333,4.1,1.33,1.4,1.37,1.33
1474411,2.8,3.2,3.025,2.8,3.1,3.4,3.25,3.1,2.25,2.4,2.308333333333333,2.25
1474412,2.4,2.88,2.6750000000000003,2.4,3.1,3.3,3.225,3.1,2.5,2.7,2.586666666666667,2.5
1474414,1.5,1.62,1.5766666666666669,1.5,3.6,4.0,3.891666666666667,3.6,4.8,6.0,5.466666666666666,4.8
1474417,2.2,2.5,2.345,2.2,3.1,3.4,3.25,3.1,2.8,3.12,2.953333333333333,2.8
1474419,5.0,6.0,5.416666666666667,5.0,3.7,3.8,3.7583333333333333,3.7,1.55,1.7,1.6016666666666666,1.55
1474421,2.9,3.2,3.016666666666667,2.9,3.2,3.5,3.3166666666666664,3.2,2.2,2.38,2.28,2.2
1474423,1.9,2.2,2.0749999999999997,1.9,3.2,3.4,3.3166666666666664,3.2,3.3,3.6,3.433333333333333,3.3
1474425,2.1,2.4,2.2333333333333334,2.1,3.1,3.4,3.233333333333334,3.1,3.1,3.3,3.183333333333334,3.1
1474426,3.2,3.6,3.333333333333334,3.2,3.1,3.4,3.308333333333333,3.1,2.1,2.2,2.1250000000000004,2.1
1474428,2.2,2.4,2.3333333333333335,2.2,3.1,3.4,3.2750000000000004,3.1,2.7,3.13,2.9600000000000004,2.7
1474431,1.22,1.3,1.2483333333333333,1.22,4.8,6.0,5.591666666666666,4.8,9.5,15.0,11.291666666666666,9.5
1474433,1.62,1.73,1.6683333333333332,1.62,3.5,3.8,3.6750000000000003,3.5,4.5,5.5,4.958333333333333,4.5
1474435,1.85,2.0,1.9266666666666665,1.85,3.2,3.4,3.3416666666666663,3.2,3.6,4.2,3.891666666666666,3.6
1474436,1.4,1.45,1.4149999999999998,1.4,4.0,4.75,4.425,4.0,6.0,8.0,7.083333333333333,6.0
1474438,1.72,1.91,1.808333333333333,1.72,3.2,3.8,3.5,3.2,4.0,4.5,4.205,4.0
1474439,4.2,5.25,4.825,4.2,3.3,3.5,3.4500000000000006,3.3,1.7,1.75,1.7383333333333333,1.7
1474444,1.8,1.9,1.8633333333333335,1.8,3.2,3.75,3.541666666666666,3.2,3.6,4.33,3.913333333333334,3.6
1474446,11.0,15.0,14.0,11.0,5.2,6.5,5.908333333333334,5.2,1.18,1.22,1.2,1.18
1474448,2.6,2.9,2.746666666666666,2.6,3.1,3.3,3.2416666666666667,3.1,2.4,2.6,2.483333333333333,2.4
1474449,3.6,4.33,3.955,3.6,3.2,3.6,3.4499999999999997,3.2,1.83,1.95,1.8883333333333334,1.83
1474451,2.05,2.25,2.15,2.05,3.1,3.4,3.2583333333333333,3.1,3.2,3.4,3.3166666666666664,3.2
1474453,2.2,2.5,2.358333333333333,2.2,3.1,3.3,3.216666666666667,3.1,2.8,3.0,2.9333333333333336,2.8
1474461,1.7,1.75,1.7249999999999999,1.7,3.4,3.75,3.5833333333333335,3.4,4.2,5.0,4.666666666666667,4.2
1474463,1.25,1.33,1.29,1.25,4.8,5.5,5.258333333333334,4.8,8.5,9.5,9.166666666666666,8.5
1474466,2.8,2.9,2.863333333333333,2.8,3.1,3.4,3.266666666666667,3.1,2.25,2.55,2.391666666666667,2.25
1474469,1.4,1.53,1.4616666666666667,1.4,3.8,4.4,4.176666666666667,3.8,6.5,7.0,6.666666666666667,6.5
1474471,2.2,2.5,2.3333333333333335,2.2,3.1,3.4,3.266666666666666,3.1,2.8,3.1,2.9499999999999997,2.8
1474473,2.35,2.6,2.475,2.35,3.0,3.4,3.25,3.0,2.65,2.9,2.783333333333333,2.65
1474480,1.53,1.62,1.596666666666667,1.53,3.6,4.0,3.7916666666666665,3.6,4.75,6.0,5.383333333333333,4.75
1474482,5.0,6.5,5.875,5.0,3.8,4.33,4.055,3.8,1.5,1.55,1.5233333333333334,1.5
1474484,2.45,2.5,2.4916666666666667,2.45,3.1,3.3,3.25,3.1,2.55,3.0,2.75,2.55
1474487,7.5,11.0,8.916666666666666,7.5,4.2,5.75,5.116666666666666,4.2,1.25,1.33,1.3066666666666666,1.25
1474488,2.4,2.62,2.5116666666666667,2.4,3.1,3.3,3.225,3.1,2.55,2.9,2.7416666666666667,2.55
1474490,1.73,1.8,1.7716666666666667,1.73,3.2,3.6,3.466666666666667,3.2,4.0,5.0,4.4799999999999995,4.0
1474141,3.3,4.2,3.7583333333333333,3.3,3.2,3.5,3.383333333333333,3.2,1.85,2.0,1.9366666666666665,1.85
1474143,2.6,2.8,2.6950000000000003,2.6,3.0,3.25,3.15,3.0,2.5,2.62,2.5483333333333333,2.5
1474144,2.3,2.6,2.4466666666666663,2.3,3.1,3.3,3.233333333333333,3.1,2.6,3.0,2.775,2.6
1474146,2.15,2.25,2.1999999999999997,2.15,3.1,3.3,3.1916666666666664,3.1,3.0,3.6,3.2916666666666665,3.0
1474148,1.8,2.0,1.8666666666666665,1.8,3.2,3.5,3.3249999999999997,3.2,3.9,4.33,4.138333333333333,3.9
1474149,2.25,2.5,2.341666666666667,2.25,3.0,3.3,3.216666666666667,3.0,2.87,3.1,2.9416666666666664,2.87
1474508,1.5,1.53,1.5050000000000001,1.5,3.75,4.3,3.9583333333333335,3.75,5.5,7.0,6.541666666666667,5.5
1474512,1.15,1.18,1.1649999999999998,1.15,6.0,7.0,6.75,6.0,13.0,18.0,14.583333333333334,13.0
1474514,4.6,5.25,4.975,4.6,3.6,4.1,3.8250000000000006,3.6,1.6,1.67,1.6316666666666668,1.6
1474515,1.9,2.3,2.091666666666667,1.9,3.2,3.5,3.3333333333333326,3.2,3.2,3.6,3.416666666666666,3.2
1474517,1.7,1.9,1.8083333333333333,1.7,3.3,3.8,3.65,3.3,3.9,4.2,4.016666666666667,3.9
1474519,2.0,2.25,2.1,2.0,3.1,3.4,3.275,3.1,3.3,3.5,3.4,3.3
1474523,1.75,1.9,1.8100000000000003,1.75,3.3,3.75,3.5499999999999994,3.3,3.9,4.5,4.188333333333333,3.9
1474525,2.5,2.75,2.645,2.5,3.0,3.3,3.216666666666667,3.0,2.4,2.8,2.608333333333333,2.4
1474528,1.65,1.83,1.7466666666666668,1.65,3.4,3.8,3.6333333333333333,3.4,4.2,4.8,4.3966666666666665,4.2
1474529,8.0,10.0,8.916666666666666,8.0,4.6,5.5,5.058333333333334,4.6,1.28,1.36,1.3116666666666668,1.28
1474530,3.6,4.6,4.226666666666667,3.6,3.2,3.8,3.5500000000000003,3.2,1.73,1.85,1.7983333333333331,1.73
1474531,2.55,2.9,2.8033333333333332,2.55,3.1,3.2,3.15,3.1,2.45,2.55,2.5083333333333333,2.45
1474532,2.0,2.2,2.0749999999999997,2.0,3.1,3.4,3.2999999999999994,3.1,3.3,3.75,3.4749999999999996,3.3
1474534,1.14,1.2,1.1783333333333332,1.14,5.2,7.0,6.616666666666667,5.2,11.0,15.0,13.333333333333334,11.0
1474536,3.2,3.5,3.3333333333333335,3.2,3.1,3.6,3.3083333333333336,3.1,2.05,2.2,2.1249999999999996,2.05
1474538,1.7,1.83,1.7800000000000002,1.7,3.2,3.6,3.5,3.2,4.0,5.0,4.4383333333333335,4.0
1474546,1.65,1.85,1.7533333333333332,1.65,3.5,3.75,3.6,3.5,4.2,4.5,4.421666666666666,4.2
1474551,1.9,2.1,1.9916666666666665,1.9,3.1,3.5,3.3166666666666664,3.1,3.6,3.9,3.6999999999999997,3.6
1474555,4.3,5.5,5.133333333333334,4.3,3.4,4.1,3.775,3.4,1.57,1.7,1.6316666666666666,1.57
1474557,3.3,3.9,3.616666666666666,3.3,3.2,3.5,3.341666666666667,3.2,1.95,2.05,2.0083333333333333,1.95
1474558,2.5,2.8,2.6333333333333333,2.5,3.1,3.3,3.1999999999999997,3.1,2.55,2.75,2.6283333333333334,2.55
1474561,1.67,1.75,1.7116666666666667,1.67,3.4,3.75,3.6166666666666667,3.4,4.3,5.0,4.6883333333333335,4.3
1474565,2.4,2.62,2.52,2.4,3.1,3.3,3.1999999999999997,3.1,2.5,3.0,2.775,2.5
1474566,3.12,3.25,3.1950000000000003,3.12,3.1,3.4,3.266666666666666,3.1,2.1,2.3,2.2000000000000006,2.1
1686203,2.75,3.12,2.9949999999999997,2.75,3.1,3.5,3.3000000000000003,3.1,2.15,2.38,2.2883333333333336,2.15
1686204,5.0,5.75,5.166666666666667,5.0,3.6,4.2,3.9416666666666664,3.6,1.55,1.67,1.6016666666666666,1.55
1686205,2.55,2.88,2.768333333333333,2.55,3.25,3.5,3.375,3.25,2.3,2.5,2.41,2.3
1686206,2.38,2.62,2.483333333333333,2.38,3.2,3.4,3.3499999999999996,3.2,2.6,2.88,2.7000000000000006,2.6
1686207,2.4,2.6,2.5166666666666666,2.4,3.2,3.5,3.358333333333333,3.2,2.62,2.7,2.6466666666666665,2.62
1686208,2.25,2.45,2.325,2.25,3.2,3.5,3.35,3.2,2.75,3.0,2.9166666666666665,2.75
1686209,2.0,2.15,2.0833333333333335,2.0,3.2,3.4,3.3499999999999996,3.2,3.1,3.6,3.4000000000000004,3.1
1686210,1.7,1.85,1.7750000000000001,1.7,3.25,3.5,3.4416666666666664,3.25,4.3,4.8,4.583333333333333,4.3
1686211,1.83,1.95,1.9033333333333333,1.83,3.2,3.6,3.4166666666666665,3.2,3.5,4.2,3.8333333333333335,3.5
1686212,2.2,2.3,2.225,2.2,3.1,3.4,3.2833333333333328,3.1,2.9,3.3,3.1166666666666667,2.9
1686213,1.8,1.95,1.85,1.8,3.2,3.5,3.44,3.2,3.8,4.5,4.246,3.8
1686214,1.27,1.33,1.2966666666666666,1.27,4.6,5.5,5.058333333333334,4.6,7.75,11.0,9.791666666666666,7.75
1686215,1.4,1.44,1.413333333333333,1.4,4.0,4.75,4.291666666666667,4.0,5.75,8.5,7.291666666666667,5.75
1686216,2.1,2.62,2.3983333333333334,2.1,3.1,3.4,3.275,3.1,2.7,3.2,2.858333333333334,2.7
1686217,2.8,3.3,3.141666666666666,2.8,3.1,3.4,3.2999999999999994,3.1,2.1,2.3,2.216666666666667,2.1
1686218,2.1,2.4,2.2333333333333334,2.1,3.1,3.4,3.266666666666666,3.1,3.0,3.3,3.15,3.0
1686219,2.1,2.4,2.2083333333333335,2.1,3.1,3.4,3.258333333333333,3.1,3.0,3.2,3.0666666666666664,3.0
1686220,2.4,2.7,2.581666666666667,2.4,3.1,3.3,3.2083333333333335,3.1,2.4,2.8,2.6333333333333333,2.4
1686221,2.35,2.45,2.4083333333333337,2.35,3.2,3.5,3.358333333333333,3.2,2.6,2.9,2.7416666666666667,2.6
1686222,2.3,2.7,2.5216666666666665,2.3,3.2,3.4,3.2916666666666665,3.2,2.55,2.8,2.683333333333333,2.55
1686223,2.5,2.7,2.608333333333333,2.5,3.2,3.5,3.358333333333333,3.2,2.5,2.62,2.5616666666666665,2.5
1686224,2.2,2.62,2.4283333333333332,2.2,3.1,3.4,3.2999999999999994,3.1,2.6,3.0,2.805,2.6
1686225,1.9,2.15,2.0416666666666665,1.9,3.2,3.5,3.3666666666666667,3.2,3.25,3.75,3.475,3.25
1686226,6.0,7.0,6.666666666666667,6.0,3.9,4.5,4.343333333333334,3.9,1.4,1.5,1.445,1.4
1686227,2.2,2.25,2.2083333333333335,2.2,3.1,3.4,3.266666666666667,3.1,2.9,3.4,3.1666666666666665,2.9
1686228,2.1,2.2,2.141666666666667,2.1,3.2,3.5,3.3666666666666667,3.2,2.9,3.5,3.216666666666667,2.9
1686229,2.1,2.3,2.2083333333333335,2.1,3.1,3.6,3.4333333333333336,3.1,2.8,3.3,3.058333333333333,2.8
1686230,1.9,2.1,2.0333333333333328,1.9,3.2,3.5,3.375,3.2,3.25,3.75,3.5,3.25
1686231,1.29,1.33,1.3083333333333333,1.29,4.6,5.5,5.108333333333333,4.6,7.25,10.5,9.125,7.25
1686232,2.2,2.5,2.3583333333333334,2.2,3.1,3.3,3.1916666666666664,3.1,2.8,3.1,2.966666666666667,2.8
1474150,1.35,1.5,1.428333333333333,1.35,4.1,4.5,4.326666666666667,4.1,6.5,7.5,6.958333333333333,6.5
1474152,2.3,2.7,2.5049999999999994,2.3,3.1,3.25,3.1916666666666664,3.1,2.63,2.75,2.705,2.63
1474153,3.0,3.6,3.1750000000000003,3.0,3.1,3.5,3.2583333333333333,3.1,2.1,2.25,2.1750000000000003,2.1
1474155,2.3,2.4,2.333333333333333,2.3,3.1,3.3,3.1999999999999997,3.1,2.75,3.1,2.9166666666666665,2.75
1474156,1.8,2.15,1.9700000000000004,1.8,3.2,3.4,3.3249999999999993,3.2,3.3,4.0,3.641666666666667,3.3
1474158,2.3,2.6,2.466666666666667,2.3,3.1,3.25,3.1666666666666665,3.1,2.5,2.9,2.7583333333333333,2.5
1474161,2.0,2.3,2.141666666666667,2.0,3.2,3.3,3.266666666666667,3.2,3.0,3.5,3.2916666666666665,3.0
1474163,5.0,6.0,5.5,5.0,3.7,4.33,3.921666666666667,3.7,1.53,1.61,1.5599999999999998,1.53
1474164,2.2,2.4,2.3433333333333333,2.2,3.1,3.4,3.2916666666666665,3.1,2.7,3.0,2.8883333333333336,2.7
1474166,1.75,1.83,1.7683333333333333,1.75,3.3,3.8,3.516666666666666,3.3,4.0,4.8,4.430000000000001,4.0
1474167,1.83,1.91,1.885,1.83,3.2,3.6,3.4000000000000004,3.2,3.6,4.2,3.933333333333333,3.6
1474169,2.35,2.6,2.45,2.35,3.1,3.3,3.225,3.1,2.7,2.87,2.7783333333333338,2.7
1474186,6.5,8.5,7.791666666666667,6.5,4.0,4.75,4.483333333333333,4.0,1.36,1.44,1.3933333333333333,1.36
1474188,3.2,3.8,3.5250000000000004,3.2,3.1,3.6,3.3833333333333333,3.1,1.95,2.1,2.033333333333333,1.95
1474189,2.6,2.75,2.6616666666666666,2.6,3.0,3.3,3.1750000000000003,3.0,2.45,2.75,2.625,2.45
1474190,2.2,2.6,2.396666666666667,2.2,3.1,3.3,3.25,3.1,2.8,3.0,2.8783333333333334,2.8
1474192,1.75,1.91,1.8366666666666667,1.75,3.1,3.5,3.3833333333333333,3.1,3.9,4.5,4.293333333333333,3.9
1474194,3.3,3.4,3.383333333333333,3.3,3.1,3.4,3.275,3.1,2.0,2.25,2.1166666666666667,2.0
1474196,2.3,2.7,2.483333333333333,2.3,3.1,3.5,3.275,3.1,2.65,2.8,2.7583333333333333,2.65
1474198,1.35,1.44,1.3983333333333332,1.35,4.0,4.75,4.421666666666667,4.0,7.0,8.0,7.583333333333333,7.0
1474201,2.4,2.7,2.5533333333333332,2.4,3.0,3.5,3.2583333333333333,3.0,2.55,2.7,2.6283333333333334,2.55
1474203,1.95,2.25,2.0833333333333335,1.95,3.2,3.4,3.2999999999999994,3.2,3.3,3.6,3.4499999999999997,3.3
1474204,1.9,2.2,2.066666666666667,1.9,3.2,3.4,3.291666666666666,3.2,3.4,3.6,3.516666666666667,3.4
1474205,1.9,2.2,2.066666666666667,1.9,3.2,3.5,3.3333333333333335,3.2,3.4,3.6,3.466666666666667,3.4
1474199,2.7,3.3,3.0116666666666667,2.7,3.1,3.5,3.3166666666666664,3.1,2.2,2.4,2.2866666666666666,2.2
1474215,1.8,1.92,1.8383333333333332,1.8,3.2,3.75,3.5083333333333333,3.2,3.8,4.33,4.055000000000001,3.8
1474217,6.75,9.5,8.041666666666666,6.75,4.5,5.25,4.841666666666667,4.5,1.33,1.4,1.36,1.33
1474218,1.8,1.85,1.8133333333333335,1.8,3.2,3.75,3.525,3.2,3.7,4.5,4.176666666666667,3.7
1474220,1.85,2.1,2.0083333333333333,1.85,3.1,3.5,3.4,3.1,3.2,3.9,3.591666666666667,3.2
1474222,3.5,4.2,3.766666666666666,3.5,3.2,3.5,3.3249999999999997,3.2,1.9,2.05,1.9749999999999996,1.9
1474225,1.36,1.44,1.4066666666666663,1.36,4.0,4.8,4.326666666666667,4.0,6.5,9.0,7.5,6.5
1474226,1.75,1.8,1.7800000000000002,1.75,3.3,3.9,3.5749999999999997,3.3,4.1,4.5,4.326666666666667,4.1
1474228,1.9,2.3,2.1500000000000004,1.9,3.2,3.4,3.283333333333333,3.2,3.1,3.6,3.308333333333333,3.1
1474229,2.2,2.5,2.341666666666667,2.2,3.1,3.4,3.283333333333333,3.1,2.7,3.12,2.965,2.7
1474230,2.8,3.4,3.1666666666666665,2.8,3.1,3.4,3.266666666666666,3.1,2.2,2.3,2.2249999999999996,2.2
1474232,2.4,2.7,2.591666666666667,2.4,3.1,3.4,3.275,3.1,2.5,2.7,2.6333333333333333,2.5
1726019,2.1,2.25,2.1916666666666664,2.1,3.2,3.3,3.266666666666667,3.2,2.95,3.4,3.2416666666666667,2.95
1726020,1.18,1.2,1.1933333333333334,1.18,5.5,7.0,6.416666666666667,5.5,10.0,15.0,12.666666666666666,10.0
1726021,2.25,2.4,2.3499999999999996,2.25,3.1,3.3,3.225,3.1,2.7,3.2,2.9583333333333335,2.7
1726022,2.8,3.2,3.0700000000000003,2.8,3.1,3.3,3.2083333333333335,3.1,2.15,2.4,2.308333333333333,2.15
1726023,1.72,1.83,1.7883333333333333,1.72,3.4,3.9,3.5999999999999996,3.4,4.0,4.5,4.238333333333333,4.0
1726024,2.8,3.1,2.9499999999999997,2.8,3.1,3.3,3.1999999999999997,3.1,2.3,2.5,2.375,2.3
1726073,1.7,1.75,1.7366666666666666,1.7,3.4,3.75,3.625,3.4,4.2,5.0,4.533333333333334,4.2
1726074,2.8,3.0,2.8633333333333333,2.8,3.2,3.4,3.3083333333333336,3.2,2.3,2.5,2.3966666666666665,2.3
1726075,2.4,2.7,2.5500000000000003,2.4,3.1,3.4,3.2750000000000004,3.1,2.65,2.75,2.6999999999999997,2.65
1726076,8.5,11.0,9.333333333333334,8.5,4.8,5.75,5.141666666666667,4.8,1.26,1.33,1.3,1.26
1726077,2.1,2.25,2.158333333333333,2.1,3.2,3.4,3.2999999999999994,3.2,3.1,3.4,3.266666666666666,3.1
1726078,3.0,3.5,3.1999999999999997,3.0,3.1,3.4,3.266666666666667,3.1,2.15,2.25,2.2,2.15
1726079,1.36,1.45,1.4116666666666668,1.36,3.9,4.75,4.413333333333333,3.9,6.5,8.5,7.416666666666667,6.5
1726080,1.2,1.25,1.2266666666666666,1.2,5.0,6.5,5.958333333333333,5.0,9.5,13.0,11.583333333333334,9.5
1726081,2.45,2.8,2.6750000000000003,2.45,3.2,3.5,3.366666666666667,3.2,2.4,2.5,2.4583333333333335,2.4
1726082,2.4,2.5,2.441666666666667,2.4,3.2,3.4,3.3000000000000003,3.2,2.7,2.9,2.75,2.7
1726083,2.5,2.6,2.5666666666666664,2.5,3.2,3.4,3.266666666666666,3.2,2.45,2.75,2.6666666666666665,2.45
1726084,1.83,2.0,1.9400000000000002,1.83,3.3,3.6,3.466666666666667,3.3,3.3,3.9,3.641666666666666,3.3
1726085,1.3,1.33,1.3150000000000002,1.3,4.8,5.4,5.075,4.8,7.25,10.0,8.875,7.25
1726086,1.65,1.83,1.7283333333333333,1.65,3.4,3.75,3.65,3.4,4.4,5.0,4.566666666666666,4.4
1726087,1.8,1.87,1.8383333333333336,1.8,3.25,3.6,3.441666666666667,3.25,3.9,4.5,4.1883333333333335,3.9
1726088,2.2,2.4,2.361666666666667,2.2,3.1,3.4,3.2083333333333335,3.1,2.75,3.1,2.9583333333333335,2.75
1726089,4.4,5.75,5.141666666666667,4.4,3.5,3.8,3.608333333333334,3.5,1.6,1.72,1.6666666666666667,1.6
1726090,1.78,1.95,1.87,1.78,3.4,3.6,3.483333333333334,3.4,3.8,4.2,4.016666666666667,3.8
