team_api_id,team_long_name,league_name,team_measured_date,buildUpPlaySpeed,buildUpPlaySpeedClass,buildUpPlayDribbling,buildUpPlayDribblingClass,buildUpPlayPassing,buildUpPlayPassingClass,buildUpPlayPositioningClass,chanceCreationPassing,chanceCreationPassingClass,chanceCreationCrossing,chanceCreationCrossingClass,chanceCreationShooting,chanceCreationShootingClass,chanceCreationPositioningClass,defencePressure,defencePressureClass,defenceAggression,defenceAggressionClass,defenceTeamWidth,defenceTeamWidthClass,defenceDefenderLineClass
9853,AS Saint-Étienne,France Ligue 1,2014-09-19,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,52,Normal,52,Normal,Organised,35,Medium,44,Press,50,Normal,Cover
9853,AS Saint-Étienne,France Ligue 1,2015-09-10,58,Balanced,55.0,Normal,52,Mixed,Organised,48,Normal,64,Normal,52,Normal,Organised,48,Medium,51,Press,49,Normal,Cover
9882,Sampdoria,Italy Serie A,2010-02-22,60,Balanced,,Little,30,Short,Organised,30,Safe,30,Little,65,Normal,Free Form,50,Medium,30,Contain,55,Normal,Offside Trap
9882,Sampdoria,Italy Serie A,2011-02-22,50,Balanced,,Little,65,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,35,Medium,45,Press,55,Normal,Cover
9882,Sampdoria,Italy Serie A,2012-02-22,35,Balanced,,Little,35,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,45,Press,50,Normal,Cover
9882,Sampdoria,Italy Serie A,2013-09-20,36,Balanced,,Little,38,Mixed,Organised,49,Normal,62,Normal,33,Little,Organised,50,Medium,51,Press,53,Normal,Cover
9882,Sampdoria,Italy Serie A,2014-09-19,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,62,Normal,Organised,54,Medium,57,Press,64,Normal,Offside Trap
9882,Sampdoria,Italy Serie A,2015-09-10,36,Balanced,56.0,Normal,38,Mixed,Organised,49,Normal,52,Normal,29,Little,Organised,50,Medium,51,Press,53,Normal,Cover
7943,Sassuolo,Italy Serie A,2010-02-22,30,Slow,,Little,30,Short,Organised,30,Safe,30,Little,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
7943,Sassuolo,Italy Serie A,2011-02-22,50,Balanced,,Little,50,Mixed,Organised,50,Normal,61,Normal,60,Normal,Organised,45,Medium,30,Contain,30,Narrow,Cover
7943,Sassuolo,Italy Serie A,2012-02-22,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,35,Medium,45,Press,50,Normal,Cover
7943,Sassuolo,Italy Serie A,2013-09-20,57,Balanced,,Little,60,Mixed,Organised,56,Normal,63,Normal,64,Normal,Organised,38,Medium,47,Press,53,Normal,Offside Trap
7943,Sassuolo,Italy Serie A,2014-09-19,57,Balanced,71.0,Lots,60,Mixed,Organised,66,Normal,57,Normal,63,Normal,Organised,54,Medium,47,Press,36,Normal,Offside Trap
7943,Sassuolo,Italy Serie A,2015-09-10,57,Balanced,65.0,Normal,60,Mixed,Organised,56,Normal,57,Normal,56,Normal,Organised,38,Medium,47,Press,53,Normal,Cover
7794,SC Bastia,France Ligue 1,2010-02-22,40,Balanced,,Little,45,Mixed,Organised,50,Normal,35,Normal,55,Normal,Organised,70,High,70,Double,70,Wide,Offside Trap
7794,SC Bastia,France Ligue 1,2012-02-22,50,Balanced,,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover
7794,SC Bastia,France Ligue 1,2013-09-20,50,Balanced,,Little,50,Mixed,Organised,50,Normal,51,Normal,49,Normal,Organised,44,Medium,45,Press,50,Normal,Cover
7794,SC Bastia,France Ligue 1,2014-09-19,67,Fast,61.0,Normal,43,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,39,Medium,47,Press,48,Normal,Cover
7794,SC Bastia,France Ligue 1,2015-09-10,61,Balanced,61.0,Normal,52,Mixed,Organised,56,Normal,51,Normal,49,Normal,Organised,44,Medium,55,Press,48,Normal,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2010-02-22,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2011-02-22,49,Balanced,,Little,48,Mixed,Free Form,52,Normal,67,Lots,52,Normal,Organised,58,Medium,60,Press,65,Normal,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2012-02-22,67,Fast,,Little,53,Mixed,Organised,48,Normal,75,Lots,39,Normal,Organised,45,Medium,44,Press,48,Normal,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2013-09-20,47,Balanced,,Little,37,Mixed,Organised,48,Normal,52,Normal,42,Normal,Organised,46,Medium,44,Press,48,Normal,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2014-09-19,53,Balanced,48.0,Normal,46,Mixed,Organised,65,Normal,43,Normal,46,Normal,Organised,46,Medium,44,Press,48,Normal,Cover
10228,SC Heerenveen,Netherlands Eredivisie,2015-09-10,54,Balanced,40.0,Normal,56,Mixed,Organised,65,Normal,43,Normal,44,Normal,Organised,46,Medium,44,Press,48,Normal,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2010-02-22,65,Balanced,,Little,55,Mixed,Organised,55,Normal,70,Lots,70,Lots,Organised,70,High,45,Press,70,Wide,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2011-02-22,63,Balanced,,Little,57,Mixed,Organised,55,Normal,70,Lots,62,Normal,Organised,37,Medium,67,Double,38,Normal,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2012-02-22,50,Balanced,,Little,36,Mixed,Organised,59,Normal,52,Normal,56,Normal,Organised,43,Medium,44,Press,53,Normal,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2013-09-20,60,Balanced,,Little,47,Mixed,Organised,62,Normal,54,Normal,52,Normal,Organised,45,Medium,58,Press,42,Normal,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2014-09-19,39,Balanced,54.0,Normal,45,Mixed,Organised,42,Normal,56,Normal,41,Normal,Organised,51,Medium,51,Press,40,Normal,Cover
10189,FC Schalke 04,Germany 1. Bundesliga,2015-09-10,58,Balanced,43.0,Normal,42,Mixed,Organised,64,Normal,61,Normal,37,Normal,Organised,55,Medium,59,Press,56,Normal,Cover
9777,Servette FC,Switzerland Super League,2010-02-22,30,Slow,,Little,55,Mixed,Organised,45,Normal,70,Lots,60,Normal,Organised,55,Medium,60,Press,55,Normal,Cover
9777,Servette FC,Switzerland Super League,2012-02-22,48,Balanced,,Little,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover
9777,Servette FC,Switzerland Super League,2013-09-20,48,Balanced,,Little,51,Mixed,Organised,53,Normal,66,Normal,45,Normal,Organised,49,Medium,45,Press,49,Normal,Cover
8302,Sevilla FC,Spain LIGA BBVA,2010-02-22,30,Slow,,Little,30,Short,Free Form,70,Risky,60,Normal,70,Lots,Free Form,60,Medium,70,Double,65,Normal,Offside Trap
8302,Sevilla FC,Spain LIGA BBVA,2011-02-22,68,Fast,,Little,58,Mixed,Free Form,68,Risky,67,Lots,71,Lots,Free Form,57,Medium,58,Press,68,Wide,Cover
8302,Sevilla FC,Spain LIGA BBVA,2012-02-22,61,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,Sevilla FC,Spain LIGA BBVA,2013-09-20,65,Balanced,,Little,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,Sevilla FC,Spain LIGA BBVA,2014-09-19,65,Balanced,53.0,Normal,65,Mixed,Organised,53,Normal,57,Normal,38,Normal,Organised,38,Medium,49,Press,55,Normal,Cover
8302,Sevilla FC,Spain LIGA BBVA,2015-09-10,53,Balanced,53.0,Normal,53,Mixed,Organised,53,Normal,52,Normal,60,Normal,Organised,42,Medium,48,Press,59,Normal,Cover
10179,FC Sion,Switzerland Super League,2010-02-22,35,Balanced,,Little,60,Mixed,Organised,50,Normal,60,Normal,60,Normal,Organised,35,Medium,40,Press,45,Normal,Offside Trap
10179,FC Sion,Switzerland Super League,2011-02-22,47,Balanced,,Little,56,Mixed,Organised,67,Risky,56,Normal,54,Normal,Organised,41,Medium,43,Press,39,Normal,Cover
10179,FC Sion,Switzerland Super League,2012-02-22,61,Balanced,,Little,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,43,Press,54,Normal,Cover
10179,FC Sion,Switzerland Super League,2013-09-20,61,Balanced,,Little,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,43,Press,54,Normal,Cover
10179,FC Sion,Switzerland Super League,2014-09-19,61,Balanced,57.0,Normal,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,47,Press,54,Normal,Cover
10179,FC Sion,Switzerland Super League,2015-09-10,61,Balanced,57.0,Normal,37,Mixed,Organised,62,Normal,50,Normal,53,Normal,Organised,45,Medium,47,Press,54,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2010-02-22,30,Slow,,Little,45,Mixed,Organised,45,Normal,35,Normal,70,Lots,Organised,60,Medium,70,Double,50,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2011-02-22,47,Balanced,,Little,55,Mixed,Organised,45,Normal,48,Normal,54,Normal,Organised,48,Medium,47,Press,51,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2012-02-22,65,Balanced,,Little,63,Mixed,Organised,67,Risky,31,Little,67,Lots,Organised,24,Deep,24,Contain,39,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2013-09-20,65,Balanced,,Little,50,Mixed,Organised,67,Risky,31,Little,67,Lots,Organised,30,Deep,30,Contain,40,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2014-09-19,47,Balanced,53.0,Normal,34,Mixed,Organised,38,Normal,36,Normal,68,Lots,Organised,37,Medium,37,Press,39,Normal,Cover
8025,Śląsk Wrocław,Poland Ekstraklasa,2015-09-10,50,Balanced,55.0,Normal,35,Mixed,Organised,51,Normal,51,Normal,55,Normal,Organised,45,Medium,55,Press,39,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2010-02-22,66,Balanced,,Little,70,Long,Organised,35,Normal,40,Normal,50,Normal,Organised,65,Medium,30,Contain,65,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2011-02-22,50,Balanced,,Little,50,Mixed,Organised,35,Normal,65,Normal,35,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2012-02-22,63,Balanced,,Little,39,Mixed,Organised,63,Normal,72,Lots,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2013-09-20,63,Balanced,,Little,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2014-09-19,63,Balanced,62.0,Normal,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover
9874,FC Sochaux-Montbéliard,France Ligue 1,2015-09-10,63,Balanced,62.0,Normal,39,Mixed,Organised,63,Normal,64,Normal,49,Normal,Organised,54,Medium,43,Press,49,Normal,Cover
8466,Southampton,England Premier League,2010-02-22,70,Fast,,Little,55,Mixed,Organised,70,Risky,70,Lots,65,Normal,Organised,70,High,70,Double,70,Wide,Cover
8466,Southampton,England Premier League,2011-02-22,52,Balanced,,Little,37,Mixed,Organised,48,Normal,49,Normal,47,Normal,Organised,43,Medium,43,Press,48,Normal,Cover
8466,Southampton,England Premier League,2012-02-22,47,Balanced,,Little,52,Mixed,Organised,54,Normal,56,Normal,60,Normal,Organised,48,Medium,52,Press,44,Normal,Cover
8466,Southampton,England Premier League,2013-09-20,47,Balanced,,Little,38,Mixed,Organised,52,Normal,56,Normal,58,Normal,Free Form,57,Medium,63,Press,44,Normal,Cover
8466,Southampton,England Premier League,2014-09-19,47,Balanced,41.0,Normal,40,Mixed,Organised,42,Normal,56,Normal,51,Normal,Free Form,62,Medium,64,Press,44,Normal,Cover
8466,Southampton,England Premier League,2015-09-10,52,Balanced,31.0,Little,46,Mixed,Organised,42,Normal,54,Normal,30,Little,Organised,50,Medium,65,Press,44,Normal,Cover
8614,Sparta Rotterdam,Netherlands Eredivisie,2010-02-22,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
9986,Sporting Charleroi,Belgium Jupiler League,2010-02-22,40,Balanced,,Little,50,Mixed,Organised,45,Normal,43,Normal,60,Normal,Organised,70,High,70,Double,70,Wide,Cover
9986,Sporting Charleroi,Belgium Jupiler League,2011-02-22,47,Balanced,,Little,36,Mixed,Organised,34,Normal,33,Little,53,Normal,Organised,49,Medium,58,Press,48,Normal,Cover
9986,Sporting Charleroi,Belgium Jupiler League,2013-09-20,60,Balanced,,Little,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover
9986,Sporting Charleroi,Belgium Jupiler League,2014-09-19,60,Balanced,47.0,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,42,Medium,48,Press,49,Normal,Cover
9986,Sporting Charleroi,Belgium Jupiler League,2015-09-10,60,Balanced,47.0,Normal,53,Mixed,Organised,48,Normal,50,Normal,48,Normal,Organised,39,Medium,48,Press,49,Normal,Cover
9768,Sporting CP,Portugal Liga ZON Sagres,2010-02-22,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
9768,Sporting CP,Portugal Liga ZON Sagres,2011-02-22,50,Balanced,,Little,35,Mixed,Organised,65,Normal,65,Normal,35,Normal,Organised,55,Medium,45,Press,50,Normal,Cover
9768,Sporting CP,Portugal Liga ZON Sagres,2012-02-22,53,Balanced,,Little,56,Mixed,Organised,67,Risky,68,Lots,69,Lots,Organised,52,Medium,49,Press,54,Normal,Cover
9768,Sporting CP,Portugal Liga ZON Sagres,2013-09-20,53,Balanced,,Little,56,Mixed,Organised,67,Risky,68,Lots,60,Normal,Free Form,52,Medium,49,Press,54,Normal,Cover
9768,Sporting CP,Portugal Liga ZON Sagres,2014-09-19,55,Balanced,65.0,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover
9768,Sporting CP,Portugal Liga ZON Sagres,2015-09-10,57,Balanced,65.0,Normal,56,Mixed,Organised,42,Normal,50,Normal,55,Normal,Organised,60,Medium,60,Press,54,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2010-02-22,70,Fast,,Little,55,Mixed,Organised,65,Normal,50,Normal,70,Lots,Organised,70,High,70,Double,55,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2011-02-22,68,Fast,,Little,53,Mixed,Organised,67,Risky,51,Normal,65,Normal,Organised,58,Medium,51,Press,55,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2012-02-22,51,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2013-09-20,55,Balanced,,Little,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2014-09-19,55,Balanced,48.0,Normal,43,Mixed,Organised,68,Risky,61,Normal,44,Normal,Organised,36,Medium,60,Press,39,Normal,Cover
9869,Real Sporting de Gijón,Spain LIGA BBVA,2015-09-10,55,Balanced,48.0,Normal,50,Mixed,Organised,62,Normal,59,Normal,38,Normal,Organised,45,Medium,54,Press,41,Normal,Cover
9875,Napoli,Italy Serie A,2010-02-22,70,Fast,,Little,30,Short,Free Form,30,Safe,35,Normal,70,Lots,Free Form,50,Medium,70,Double,45,Normal,Cover
9875,Napoli,Italy Serie A,2011-02-22,50,Balanced,,Little,35,Mixed,Free Form,65,Normal,65,Normal,50,Normal,Organised,50,Medium,70,Double,45,Normal,Cover
9875,Napoli,Italy Serie A,2012-02-22,60,Balanced,,Little,50,Mixed,Organised,65,Normal,65,Normal,50,Normal,Organised,45,Medium,55,Press,50,Normal,Cover
9875,Napoli,Italy Serie A,2013-09-20,68,Fast,,Little,52,Mixed,Organised,68,Risky,69,Lots,53,Normal,Organised,44,Medium,57,Press,53,Normal,Offside Trap
9875,Napoli,Italy Serie A,2014-09-19,72,Fast,74.0,Lots,34,Mixed,Organised,76,Risky,66,Normal,73,Lots,Organised,61,Medium,59,Press,39,Normal,Cover
9875,Napoli,Italy Serie A,2015-09-10,53,Balanced,70.0,Lots,37,Mixed,Organised,68,Risky,54,Normal,67,Lots,Organised,47,Medium,57,Press,53,Normal,Offside Trap
10190,FC St. Gallen,Switzerland Super League,2010-02-22,35,Balanced,,Little,60,Mixed,Organised,35,Normal,55,Normal,55,Normal,Organised,50,Medium,55,Press,50,Normal,Cover
10190,FC St. Gallen,Switzerland Super League,2011-02-22,47,Balanced,,Little,55,Mixed,Organised,47,Normal,54,Normal,56,Normal,Organised,49,Medium,55,Press,48,Normal,Cover
10190,FC St. Gallen,Switzerland Super League,2013-09-20,52,Balanced,,Little,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,41,Press,52,Normal,Cover
10190,FC St. Gallen,Switzerland Super League,2014-09-19,52,Balanced,46.0,Normal,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,41,Press,52,Normal,Cover
10190,FC St. Gallen,Switzerland Super League,2015-09-10,52,Balanced,46.0,Normal,48,Mixed,Organised,39,Normal,39,Normal,37,Normal,Organised,40,Medium,36,Press,52,Normal,Cover
9800,St. Mirren,Scotland Premier League,2010-02-22,70,Fast,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,60,Medium,70,Double,70,Wide,Cover
9800,St. Mirren,Scotland Premier League,2011-02-22,48,Balanced,,Little,48,Mixed,Organised,52,Normal,48,Normal,48,Normal,Organised,43,Medium,44,Press,51,Normal,Cover
9800,St. Mirren,Scotland Premier League,2012-02-22,60,Balanced,,Little,75,Long,Organised,62,Normal,45,Normal,60,Normal,Organised,50,Medium,48,Press,40,Normal,Cover
9800,St. Mirren,Scotland Premier League,2013-09-20,42,Balanced,,Little,43,Mixed,Organised,47,Normal,46,Normal,60,Normal,Organised,53,Medium,49,Press,42,Normal,Cover
9800,St. Mirren,Scotland Premier League,2014-09-19,58,Balanced,50.0,Normal,70,Long,Organised,62,Normal,56,Normal,61,Normal,Organised,50,Medium,49,Press,41,Normal,Cover
9800,St. Mirren,Scotland Premier League,2015-09-10,38,Balanced,53.0,Normal,33,Short,Organised,53,Normal,58,Normal,53,Normal,Organised,60,Medium,58,Press,48,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2010-02-22,60,Balanced,,Little,60,Mixed,Organised,50,Normal,70,Lots,70,Lots,Organised,60,Medium,70,Double,55,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2011-02-22,60,Balanced,,Little,42,Mixed,Organised,63,Normal,55,Normal,56,Normal,Organised,49,Medium,60,Press,55,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2012-02-22,53,Balanced,,Little,64,Mixed,Organised,60,Normal,34,Normal,53,Normal,Organised,49,Medium,44,Press,59,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2013-09-20,53,Balanced,,Little,56,Mixed,Organised,62,Normal,46,Normal,53,Normal,Organised,49,Medium,44,Press,57,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2014-09-19,53,Balanced,52.0,Normal,56,Mixed,Organised,68,Risky,53,Normal,34,Normal,Organised,46,Medium,44,Press,54,Normal,Cover
8152,FC St. Pauli,Germany 1. Bundesliga,2015-09-10,52,Balanced,52.0,Normal,56,Mixed,Organised,62,Normal,53,Normal,38,Normal,Organised,39,Medium,44,Press,57,Normal,Cover
8467,St. Johnstone FC,Scotland Premier League,2010-02-22,70,Fast,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,30,Deep,70,Double,30,Narrow,Cover
8467,St. Johnstone FC,Scotland Premier League,2011-02-22,67,Fast,,Little,48,Mixed,Organised,47,Normal,47,Normal,54,Normal,Organised,33,Deep,47,Press,37,Normal,Cover
8467,St. Johnstone FC,Scotland Premier League,2012-02-22,57,Balanced,,Little,57,Mixed,Organised,46,Normal,48,Normal,38,Normal,Organised,42,Medium,38,Press,52,Normal,Cover
8467,St. Johnstone FC,Scotland Premier League,2013-09-20,60,Balanced,,Little,58,Mixed,Organised,48,Normal,49,Normal,38,Normal,Organised,44,Medium,42,Press,56,Normal,Cover
8467,St. Johnstone FC,Scotland Premier League,2014-09-19,56,Balanced,48.0,Normal,57,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,40,Medium,40,Press,52,Normal,Cover
8467,St. Johnstone FC,Scotland Premier League,2015-09-10,62,Balanced,52.0,Normal,48,Mixed,Organised,47,Normal,49,Normal,40,Normal,Organised,37,Medium,48,Press,55,Normal,Cover
9997,Sint-Truidense VV,Belgium Jupiler League,2010-02-22,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
9997,Sint-Truidense VV,Belgium Jupiler League,2011-02-22,53,Balanced,,Little,53,Mixed,Organised,48,Normal,52,Normal,53,Normal,Organised,46,Medium,46,Press,46,Normal,Cover
9997,Sint-Truidense VV,Belgium Jupiler League,2012-02-22,52,Balanced,,Little,55,Mixed,Organised,52,Normal,55,Normal,47,Normal,Organised,32,Deep,40,Press,41,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2010-02-22,53,Balanced,,Little,40,Mixed,Organised,55,Normal,55,Normal,65,Normal,Organised,70,High,70,Double,65,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2011-02-22,68,Fast,,Little,66,Mixed,Organised,53,Normal,66,Normal,63,Normal,Free Form,59,Medium,47,Press,66,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2012-02-22,75,Fast,,Little,70,Long,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2013-09-20,54,Balanced,,Little,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,60,Press,52,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2014-09-19,54,Balanced,45.0,Normal,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover
9985,Standard de Liège,Belgium Jupiler League,2015-09-10,54,Balanced,45.0,Normal,62,Mixed,Organised,55,Normal,58,Normal,60,Normal,Organised,45,Medium,54,Press,52,Normal,Cover
10194,Stoke City,England Premier League,2010-02-22,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
10194,Stoke City,England Premier League,2011-02-22,50,Balanced,,Little,80,Long,Organised,30,Safe,70,Lots,35,Normal,Organised,25,Deep,65,Press,50,Normal,Cover
10194,Stoke City,England Premier League,2012-02-22,75,Fast,,Little,75,Long,Organised,40,Normal,72,Lots,55,Normal,Organised,50,Medium,58,Press,45,Normal,Cover
10194,Stoke City,England Premier League,2013-09-20,75,Fast,,Little,73,Long,Organised,59,Normal,61,Normal,38,Normal,Organised,32,Deep,37,Press,41,Normal,Cover
10194,Stoke City,England Premier League,2014-09-19,48,Balanced,24.0,Little,55,Mixed,Organised,51,Normal,57,Normal,37,Normal,Organised,38,Medium,40,Press,41,Normal,Cover
10194,Stoke City,England Premier League,2015-09-10,48,Balanced,41.0,Normal,49,Mixed,Organised,51,Normal,59,Normal,49,Normal,Organised,44,Medium,37,Press,51,Normal,Cover
8472,Sunderland,England Premier League,2010-02-22,60,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,55,Normal,Organised,35,Medium,70,Double,35,Normal,Cover
8472,Sunderland,England Premier League,2011-02-22,55,Balanced,,Little,55,Mixed,Organised,55,Normal,65,Normal,55,Normal,Organised,45,Medium,55,Press,65,Normal,Cover
8472,Sunderland,England Premier League,2012-02-22,67,Fast,,Little,62,Mixed,Organised,44,Normal,72,Lots,59,Normal,Organised,47,Medium,53,Press,60,Normal,Cover
8472,Sunderland,England Premier League,2013-09-20,57,Balanced,,Little,66,Mixed,Organised,56,Normal,31,Little,72,Lots,Organised,47,Medium,52,Press,49,Normal,Cover
8472,Sunderland,England Premier League,2014-09-19,60,Balanced,33.0,Little,61,Mixed,Organised,56,Normal,44,Normal,58,Normal,Organised,41,Medium,38,Press,53,Normal,Cover
8472,Sunderland,England Premier League,2015-09-10,43,Balanced,43.0,Normal,51,Mixed,Organised,59,Normal,50,Normal,55,Normal,Organised,47,Medium,45,Press,49,Normal,Cover
10003,Swansea City,England Premier League,2010-02-22,65,Balanced,,Little,70,Long,Organised,70,Risky,70,Lots,70,Lots,Organised,70,High,70,Double,70,Wide,Cover
10003,Swansea City,England Premier League,2011-02-22,66,Balanced,,Little,34,Mixed,Organised,52,Normal,51,Normal,64,Normal,Organised,44,Medium,47,Press,64,Normal,Cover
10003,Swansea City,England Premier League,2012-02-22,26,Slow,,Little,24,Short,Organised,62,Normal,39,Normal,57,Normal,Free Form,48,Medium,58,Press,60,Normal,Cover
10003,Swansea City,England Premier League,2013-09-20,41,Balanced,,Little,39,Mixed,Organised,36,Normal,42,Normal,44,Normal,Free Form,52,Medium,58,Press,57,Normal,Cover
10003,Swansea City,England Premier League,2014-09-19,63,Balanced,34.0,Normal,34,Mixed,Organised,34,Normal,51,Normal,36,Normal,Free Form,51,Medium,58,Press,54,Normal,Cover
10003,Swansea City,England Premier League,2015-09-10,45,Balanced,44.0,Normal,42,Mixed,Organised,34,Normal,36,Normal,55,Normal,Free Form,31,Deep,47,Press,42,Normal,Cover
9867,CD Tenerife,Spain LIGA BBVA,2010-02-22,30,Slow,,Little,30,Short,Organised,45,Normal,30,Little,65,Normal,Organised,50,Medium,30,Contain,45,Normal,Cover
9867,CD Tenerife,Spain LIGA BBVA,2011-02-22,56,Balanced,,Little,51,Mixed,Organised,68,Risky,52,Normal,60,Normal,Organised,57,Medium,50,Press,67,Wide,Cover
9867,CD Tenerife,Spain LIGA BBVA,2014-09-19,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,65,Normal,Cover
9867,CD Tenerife,Spain LIGA BBVA,2015-09-10,56,Balanced,50.0,Normal,57,Mixed,Organised,56,Normal,51,Normal,54,Normal,Organised,52,Medium,50,Press,69,Wide,Cover
10191,FC Thun,Switzerland Super League,2011-02-22,51,Balanced,,Little,39,Mixed,Organised,54,Normal,46,Normal,31,Little,Organised,37,Medium,34,Press,46,Normal,Cover
10191,FC Thun,Switzerland Super League,2012-02-22,58,Balanced,,Little,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover
10191,FC Thun,Switzerland Super League,2013-09-20,58,Balanced,,Little,35,Mixed,Organised,67,Risky,32,Little,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover
10191,FC Thun,Switzerland Super League,2014-09-19,58,Balanced,59.0,Normal,35,Mixed,Organised,64,Normal,36,Normal,66,Normal,Organised,47,Medium,45,Press,53,Normal,Cover
