match_api_id,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,GBH,GBD,GBA,BSH,BSD,BSA
1750636,2.25,3.2,3.25,2.45,3.25,2.75,2.4,3.1,2.7,2.25,2.87,3.0,2.38,3.24,3.32,2.25,3.0,3.2,,,,2.38,3.2,3.3,,,,,,
1750637,2.63,3.0,2.88,2.4,3.0,3.0,2.3,3.1,2.8,2.45,2.9,2.9,2.67,3.2,2.91,2.45,3.0,2.88,,,,2.62,3.2,2.88,,,,,,
1750638,3.0,3.1,2.45,3.0,3.0,2.4,2.8,3.1,2.3,2.9,2.85,2.5,3.08,3.1,2.61,2.9,3.0,2.45,,,,3.0,3.1,2.6,,,,,,
1750639,1.57,3.75,6.0,1.57,3.6,6.0,1.6,3.6,4.8,1.57,3.5,6.0,1.61,3.94,6.61,1.6,3.5,5.5,,,,1.6,3.9,6.25,,,,,,
1750640,1.91,3.3,4.2,1.85,3.3,4.2,1.9,3.2,3.6,1.85,3.1,4.33,1.9,3.47,4.61,1.85,3.2,4.2,,,,1.9,3.4,4.6,,,,,,
1750641,4.5,3.75,1.73,4.75,3.4,1.75,4.0,3.2,1.8,4.6,3.25,1.75,5.03,3.51,1.83,4.2,3.2,1.85,,,,4.8,3.5,1.83,,,,,,
1750642,1.18,6.5,15.0,1.15,7.0,15.5,1.15,6.0,13.0,1.15,6.0,20.0,1.16,8.3,21.0,1.17,6.0,15.0,,,,1.14,8.0,23.0,,,,,,
1750643,1.2,6.0,15.0,1.18,6.0,14.5,1.17,5.7,12.0,1.21,5.2,14.0,1.2,7.28,17.18,1.17,6.0,15.0,,,,1.22,6.5,15.0,,,,,,
1750644,9.5,4.0,1.4,7.25,3.9,1.45,5.5,3.8,1.5,8.0,3.7,1.44,8.78,4.36,1.45,6.5,3.75,1.5,,,,8.5,4.33,1.45,,,,,,
1750645,2.5,3.0,3.0,2.4,3.0,3.0,2.5,3.1,2.6,2.45,2.9,2.9,2.59,3.17,3.05,2.45,2.9,3.0,,,,2.6,3.12,3.0,,,,,,
1748726,2.6,3.2,2.7,2.6,3.1,2.7,2.7,3.1,2.4,2.45,2.8,2.7,2.6,3.2,3.01,2.62,2.9,2.75,2.5,3.0,2.8,2.6,3.2,2.9,,,,,,
1748727,1.91,3.4,4.0,1.83,3.3,4.4,1.85,3.2,3.8,1.83,3.0,4.0,1.98,3.3,4.5,1.85,3.2,4.2,1.9,3.25,4.0,1.95,3.3,4.33,,,,,,
1748728,8.5,4.33,1.4,8.0,4.6,1.36,6.5,4.0,1.4,7.5,4.0,1.36,9.14,4.75,1.41,9.0,4.75,1.3,7.5,4.33,1.4,8.0,4.5,1.36,,,,,,
1748729,1.65,3.6,5.5,1.62,3.6,5.5,1.7,3.4,4.3,1.61,3.25,5.0,1.68,3.7,6.29,1.73,3.3,4.8,1.67,3.5,5.25,1.65,3.5,5.5,,,,,,
1748730,2.25,3.1,3.4,2.15,3.2,3.3,2.2,3.1,3.0,2.1,2.9,3.1,2.26,3.18,3.65,2.25,3.0,3.2,2.2,3.2,3.25,2.2,3.1,3.3,,,,,,
1748731,1.33,4.75,9.5,1.28,5.0,10.0,1.3,4.4,8.5,,,,1.32,5.35,11.75,1.29,4.6,11.0,1.29,5.0,10.0,1.29,4.8,10.5,,,,,,
1748732,15.0,6.0,1.2,10.5,5.25,1.26,8.5,4.4,1.3,14.0,5.2,1.2,15.9,5.95,1.25,13.0,5.5,1.2,13.0,5.75,1.2,17.0,6.25,1.22,,,,,,
1748733,4.75,3.4,1.8,4.5,3.4,1.78,3.6,3.2,1.9,4.5,3.0,1.75,5.06,3.56,1.81,4.0,3.4,1.83,4.8,3.4,1.73,4.8,3.4,1.75,,,,,,
1748734,2.2,3.2,3.4,2.25,3.2,3.1,2.2,3.1,3.0,2.15,2.85,3.2,2.25,3.23,3.63,2.25,3.0,3.2,2.2,3.2,3.3,2.2,3.2,3.6,,,,,,
1750646,2.5,3.25,2.8,2.65,3.1,2.6,2.6,3.1,2.5,2.62,3.0,2.65,2.72,3.21,2.84,2.45,3.2,2.7,,,,2.7,3.25,2.75,,,,,,
1750647,2.75,3.3,2.5,2.45,3.2,2.75,2.4,3.1,2.7,2.7,2.9,2.62,2.93,3.12,2.72,2.75,2.9,2.62,,,,2.88,3.12,2.7,,,,,,
1750648,2.1,3.25,3.6,2.0,3.25,3.7,1.9,3.2,3.6,2.0,3.1,3.8,2.15,3.25,3.89,2.05,3.1,3.6,,,,2.1,3.25,3.9,,,,,,
1750649,15.0,5.5,1.22,12.0,5.0,1.25,8.5,4.4,1.3,14.0,4.33,1.28,17.51,5.91,1.24,12.0,4.75,1.25,,,,15.0,5.75,1.25,,,,,,
1750650,1.57,3.8,6.0,1.62,3.5,5.5,1.6,3.6,4.8,1.57,3.5,6.0,1.6,3.83,6.87,1.6,3.5,5.5,,,,1.62,3.8,6.25,,,,,,
1750651,2.8,3.25,2.5,2.6,3.2,2.6,2.55,3.1,2.55,2.9,3.0,2.45,3.05,3.16,2.6,2.8,3.0,2.5,,,,3.0,3.2,2.55,,,,,,
1750652,1.5,3.8,7.5,1.5,4.0,6.0,1.45,3.9,6.0,1.5,3.5,7.0,1.54,4.06,7.43,1.55,3.6,6.0,,,,1.55,4.0,7.0,,,,,,
1750653,3.25,3.2,2.25,2.85,3.1,2.45,2.6,3.1,2.5,3.1,3.0,2.3,3.36,3.18,2.39,3.1,3.0,2.3,,,,3.3,3.2,2.38,,,,,,
1750654,1.5,4.0,7.0,1.5,3.8,6.5,1.55,3.7,5.0,1.45,3.7,7.0,1.48,4.2,8.67,1.44,3.8,7.5,,,,1.5,4.2,8.0,,,,,,
1750655,1.36,4.33,10.0,1.4,4.25,7.75,1.35,4.2,7.5,1.4,3.9,8.5,1.37,4.82,10.54,1.4,4.0,8.0,,,,1.36,4.8,10.0,,,,,,
1750656,2.2,3.25,3.3,2.35,3.0,3.1,2.3,3.1,2.8,2.3,3.0,3.2,2.26,3.27,3.54,2.25,3.1,3.1,,,,2.25,3.25,3.5,,,,,,
1750657,1.2,6.0,15.0,1.22,6.0,12.5,1.25,4.8,9.5,1.21,5.2,14.0,1.22,6.54,19.5,1.18,6.0,13.0,,,,1.2,6.5,17.0,,,,,,
1750658,2.1,3.2,3.6,2.05,3.0,3.8,2.1,3.1,3.2,2.1,2.9,3.7,2.2,3.09,3.95,2.0,2.9,4.0,,,,2.15,3.12,3.9,,,,,,
1750659,2.9,3.3,2.4,3.1,3.1,2.3,2.7,3.1,2.4,2.9,3.0,2.4,3.09,3.23,2.52,3.0,3.2,2.25,,,,3.0,3.25,2.5,,,,,,
1750660,2.05,3.2,3.8,2.0,3.2,3.7,2.0,3.2,3.3,2.0,3.1,3.7,2.06,3.37,4.04,2.0,3.2,3.6,,,,2.05,3.3,4.0,,,,,,
1750661,1.17,7.0,15.0,1.16,6.5,15.0,1.2,5.2,11.0,1.15,6.0,18.0,1.17,8.15,20.0,1.15,6.5,15.0,,,,1.15,8.0,21.0,,,,,,
1750662,3.1,3.1,2.38,3.4,3.1,2.15,2.8,3.1,2.3,3.2,2.9,2.3,3.19,3.22,2.47,3.1,3.0,2.3,,,,3.2,3.2,2.4,,,,,,
1750663,8.0,4.0,1.44,6.75,3.8,1.5,5.5,3.8,1.5,7.0,3.8,1.45,8.47,4.31,1.47,7.0,4.0,1.44,,,,8.5,4.3,1.45,,,,,,
1750664,1.91,3.25,4.2,1.91,3.25,4.0,1.9,3.2,3.6,1.9,3.1,4.1,2.01,3.33,4.3,2.0,3.1,3.8,,,,1.95,3.3,4.4,,,,,,
1750665,2.0,3.2,4.0,2.0,3.25,3.7,1.9,3.2,3.6,2.0,3.1,3.8,2.06,3.27,4.18,2.0,3.2,3.6,,,,2.05,3.25,4.1,,,,,,
1750666,1.6,3.8,5.75,1.55,3.75,6.0,1.6,3.6,4.8,1.61,3.4,5.75,1.64,3.91,6.06,1.6,3.5,5.5,,,,1.62,3.9,6.0,,,,,,
1750667,9.0,5.0,1.33,9.0,4.4,1.35,7.5,4.2,1.37,9.0,4.1,1.35,9.96,4.83,1.38,8.5,4.33,1.35,,,,9.5,4.8,1.36,,,,,,
1750668,1.73,3.5,5.0,1.7,3.5,4.75,1.7,3.4,4.3,1.7,3.25,5.2,1.71,3.58,6.04,1.73,3.2,5.0,,,,1.73,3.5,5.75,,,,,,
1750669,1.17,6.5,19.0,1.19,6.0,13.0,1.2,5.2,11.0,1.18,5.5,16.0,1.19,7.39,19.0,1.18,6.0,13.0,,,,1.18,7.0,20.0,,,,,,
1750670,3.0,3.2,2.4,2.95,3.1,2.4,2.7,3.1,2.4,3.0,3.0,2.35,3.01,3.21,2.59,2.9,3.1,2.38,,,,3.1,3.2,2.45,,,,,,
1750671,11.0,6.5,1.22,10.0,5.25,1.26,,,,12.0,5.2,1.22,,,,,,,,,,12.0,6.0,1.25,,,,,,
1750672,2.6,3.2,2.75,2.5,3.1,2.8,2.4,3.1,2.7,2.62,3.0,2.65,2.79,3.24,2.79,2.6,3.0,2.7,,,,2.75,3.2,2.75,,,,,,
1750673,2.3,3.2,3.1,2.3,2.95,3.25,2.2,3.1,3.0,2.3,3.0,3.2,2.36,3.2,3.4,2.25,3.0,3.2,,,,2.4,3.2,3.25,,,,,,
1750674,2.2,3.2,3.4,2.2,3.1,3.3,2.2,3.1,3.0,2.2,3.0,3.4,2.25,3.16,3.72,2.2,3.0,3.3,,,,2.25,3.12,3.6,,,,,,
1750675,2.38,3.2,3.0,2.4,3.0,3.0,2.4,3.1,2.7,2.4,2.9,3.0,2.45,3.26,3.17,2.45,2.9,3.0,,,,2.45,3.2,3.1,,,,,,
1750676,1.75,3.75,4.33,1.8,3.4,4.33,1.8,3.2,4.0,1.8,3.25,4.33,1.88,3.47,4.85,1.73,3.4,4.6,,,,1.87,3.5,4.6,,,,,,
1750677,1.67,3.75,5.0,1.67,3.6,5.0,1.65,3.5,4.5,1.65,3.4,5.25,1.64,3.99,5.9,1.65,3.5,5.0,,,,1.65,3.8,5.75,,,,,,
1750678,3.75,3.3,2.0,3.6,3.2,2.05,3.3,3.2,2.0,3.9,3.1,2.0,4.01,3.33,2.08,3.6,3.1,2.05,,,,3.9,3.25,2.1,,,,,,
1750679,1.22,5.75,13.0,1.22,5.75,11.5,1.2,5.2,11.0,1.22,5.2,13.0,1.21,6.87,16.35,1.22,5.5,11.0,,,,1.22,6.5,15.0,,,,,,
1750680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1750681,2.88,3.2,2.5,2.9,2.9,2.55,2.6,3.1,2.5,3.0,2.9,2.45,3.19,3.13,2.52,2.8,3.0,2.5,,,,3.1,3.1,2.5,,,,,,
1750682,1.91,3.3,4.2,1.95,3.2,4.0,1.9,3.2,3.6,1.95,3.0,4.1,2.02,3.2,4.48,1.95,2.9,4.33,,,,2.0,3.25,4.33,,,,,,
1750683,1.17,7.5,15.0,1.18,6.25,13.5,1.22,5.0,10.0,1.18,5.75,16.0,1.19,7.39,19.2,1.18,6.0,13.0,,,,1.17,7.5,22.0,,,,,,
1750684,3.6,3.3,2.05,4.1,3.4,1.85,3.3,3.2,2.0,3.8,3.0,2.0,4.09,3.21,2.11,3.8,3.2,1.95,,,,4.0,3.25,2.1,,,,,,
1750685,2.5,3.0,3.0,2.45,3.0,2.95,2.4,3.1,2.7,2.55,2.85,2.87,2.59,3.17,3.04,2.5,2.9,2.9,,,,2.6,3.12,3.0,,,,,,
1750686,2.3,3.2,3.2,2.35,3.0,3.1,2.3,3.1,2.8,2.4,3.0,3.0,2.51,3.23,3.1,2.25,3.1,3.1,,,,2.45,3.2,3.1,,,,,,
1750687,4.33,3.4,1.85,4.33,3.4,1.85,3.3,3.2,2.0,4.6,3.25,1.75,5.13,3.58,1.81,4.0,3.2,1.83,,,,5.0,3.5,1.8,,,,,,
1750688,2.3,3.2,3.2,2.35,3.1,3.0,2.1,3.1,3.2,2.4,3.0,3.0,2.46,3.35,3.08,2.38,3.2,2.8,,,,2.5,3.3,3.0,,,,,,
1750689,15.0,5.5,1.22,12.0,5.0,1.25,10.0,5.0,1.22,14.0,4.8,1.22,15.66,6.16,1.24,13.0,5.5,1.2,,,,17.0,6.0,1.22,,,,,,
1750690,1.73,3.6,4.75,1.62,3.6,5.5,1.7,3.4,4.3,1.72,3.25,4.8,1.8,3.61,5.07,1.7,3.4,4.8,,,,1.8,3.6,5.0,,,,,,
1750691,1.73,3.5,5.0,1.75,3.5,4.5,1.75,3.3,4.2,1.83,3.2,4.5,1.81,3.63,5.04,1.8,3.3,4.33,,,,1.75,3.6,5.25,,,,,,
1750692,3.0,3.2,2.38,3.1,3.0,2.35,2.6,3.1,2.5,3.0,2.9,2.4,3.31,3.14,2.44,2.9,3.0,2.45,,,,3.2,3.12,2.45,,,,,,
1750693,1.4,4.33,8.0,1.45,4.0,7.0,1.45,3.9,6.0,1.5,3.9,6.5,1.44,4.54,8.56,1.44,4.2,6.5,,,,1.44,4.5,8.0,,,,,,
1750694,2.6,3.1,2.8,2.65,2.95,2.75,2.6,3.0,2.6,2.62,2.9,2.75,2.7,3.17,2.9,2.5,3.0,2.8,,,,2.7,3.12,2.9,,,,,,
1750695,6.5,3.6,1.57,5.0,3.8,1.62,4.8,3.6,1.6,5.75,3.7,1.55,5.99,3.98,1.63,5.5,3.5,1.6,,,,5.75,3.9,1.62,,,,,,
1750696,3.5,3.1,2.2,3.25,3.1,2.2,3.0,3.1,2.2,3.4,3.0,2.2,3.59,3.24,2.26,3.4,3.0,2.15,,,,3.6,3.2,2.2,,,,,,
1750697,1.7,3.6,5.0,1.67,3.5,5.0,1.7,3.4,4.3,1.7,3.3,5.0,1.7,3.74,5.69,1.75,3.4,4.5,,,,1.7,3.7,5.5,,,,,,
1750698,1.13,7.5,23.0,1.11,8.0,19.5,1.12,6.5,14.0,1.11,6.5,23.0,,,,1.1,7.5,21.0,,,,1.12,9.0,29.0,,,,,,
1750699,2.63,3.1,2.75,2.55,2.9,2.9,2.4,3.1,2.7,2.6,2.9,2.8,2.71,3.15,2.91,2.5,2.9,2.9,,,,2.75,3.12,2.8,,,,,,
1750700,8.0,4.5,1.33,8.5,4.4,1.36,7.5,4.2,1.35,9.0,4.25,1.35,9.79,4.9,1.38,8.5,4.33,1.35,,,,10.0,4.8,1.36,,,,,,
1750701,2.25,3.2,3.0,2.25,3.2,3.1,2.2,3.1,3.0,2.3,3.0,3.1,2.45,3.2,3.23,2.3,3.0,3.1,,,,2.4,3.2,3.2,,,,,,
1750702,9.0,4.33,1.33,9.5,4.1,1.36,7.5,4.2,1.35,8.5,4.1,1.36,9.91,4.89,1.38,8.5,4.33,1.35,,,,10.0,4.8,1.36,,,,,,
1750703,1.33,4.33,8.0,1.4,4.25,7.5,1.45,3.9,6.0,1.36,4.1,9.0,1.39,4.71,10.17,1.4,4.0,8.0,,,,1.4,4.6,10.0,,,,,,
1750704,2.63,3.0,2.6,2.6,3.0,2.75,2.55,3.1,2.55,2.6,2.9,2.75,2.73,3.23,2.82,2.62,3.0,2.62,,,,2.75,3.2,2.75,,,,,,
1750705,2.15,3.1,3.25,2.15,3.2,3.3,2.3,3.1,2.8,2.2,2.9,3.4,2.34,3.19,3.46,2.2,3.0,3.3,,,,2.3,3.12,3.5,,,,,,
1750706,2.4,3.1,2.8,2.5,3.1,2.8,2.4,3.1,2.7,2.55,2.87,2.85,2.56,3.08,3.18,2.45,2.9,3.0,,,,2.55,3.1,3.1,,,,,,
1750707,1.36,4.2,8.0,1.44,4.2,7.0,1.45,3.9,6.0,1.4,4.0,7.5,1.4,4.86,9.05,1.4,4.33,7.0,,,,1.4,4.8,8.5,,,,,,
1750708,1.53,3.6,5.75,1.6,3.6,5.5,1.6,3.6,4.8,1.57,3.6,5.75,1.61,3.84,6.76,1.57,3.5,6.0,,,,1.6,3.8,6.5,,,,,,
1750709,2.5,3.1,2.9,2.5,3.1,2.8,2.4,3.1,2.7,2.5,2.9,2.85,2.62,3.06,3.11,2.5,3.0,2.8,,,,2.63,3.1,3.0,,,,,,
1750710,1.18,7.0,13.0,1.14,6.75,17.0,1.15,6.0,13.0,1.17,5.75,16.0,1.19,7.55,18.0,1.18,6.0,13.0,,,,1.17,7.5,19.0,,,,,,
1750711,2.45,3.2,2.9,2.65,2.85,2.85,2.55,3.1,2.55,2.45,2.9,2.9,2.7,3.09,3.02,2.5,3.0,2.8,,,,2.63,3.1,3.0,,,,,,
1750712,1.22,6.0,12.0,1.18,6.0,15.5,1.2,5.2,11.0,1.2,5.5,15.0,1.22,6.7,16.0,1.2,5.0,15.0,,,,1.22,6.5,15.0,,,,,,
1750713,5.75,3.9,1.57,5.5,3.8,1.57,4.5,3.5,1.65,5.2,3.7,1.6,5.73,3.95,1.66,5.0,3.5,1.65,,,,5.5,3.9,1.67,,,,,,
1750714,1.67,3.6,5.25,1.65,3.6,5.0,1.6,3.6,4.8,1.65,3.4,5.5,1.72,3.78,5.6,1.62,3.6,5.0,,,,1.7,3.7,5.4,,,,,,
1750715,1.95,3.3,4.0,1.83,3.3,4.4,1.9,3.2,3.6,1.9,3.2,4.1,1.93,3.45,4.53,1.85,3.2,4.2,,,,1.91,3.4,4.5,,,,,,
1750716,5.0,3.5,1.73,4.5,3.6,1.73,4.0,3.4,1.75,5.25,3.3,1.67,5.23,3.7,1.78,5.5,3.3,1.65,,,,5.25,3.6,1.75,,,,,,
1750717,2.15,3.0,3.75,2.2,2.95,3.5,2.1,3.1,3.2,2.2,2.9,3.4,2.23,3.14,3.8,2.25,2.9,3.2,,,,2.2,3.13,3.7,,,,,,
1750718,2.25,3.0,3.5,2.35,3.1,3.2,2.5,3.1,2.6,2.35,2.85,3.25,2.3,3.13,3.62,2.38,2.88,3.1,,,,2.3,3.13,3.5,,,,,,
1750719,2.25,3.2,3.25,2.2,3.4,3.0,2.3,3.1,2.8,2.35,3.0,3.0,2.4,3.29,3.23,2.3,3.1,3.0,,,,2.38,3.3,3.2,,,,,,
1750720,3.0,3.2,2.38,2.75,3.1,2.55,2.6,3.1,2.5,2.9,2.9,2.45,3.04,3.17,2.6,2.8,3.0,2.5,,,,3.0,3.13,2.6,,,,,,
1750721,2.5,3.2,2.88,2.35,3.1,3.0,2.3,3.0,2.9,2.5,3.0,2.85,2.61,3.16,3.01,2.45,3.0,2.88,,,,2.63,3.2,2.9,,,,,,
1750722,7.5,4.2,1.44,6.5,4.0,1.48,5.0,3.7,1.55,7.5,3.8,1.44,8.14,4.5,1.46,6.5,4.0,1.44,,,,8.0,4.5,1.44,,,,,,
1750723,1.14,7.5,17.0,1.13,7.5,15.5,1.12,6.5,14.0,1.14,6.0,19.0,1.15,8.65,22.3,1.12,7.0,17.0,,,,1.13,8.5,26.0,,,,,,
1750724,1.57,3.6,6.5,1.55,3.75,6.0,1.6,3.6,4.8,1.57,3.5,6.0,1.64,3.87,6.2,1.6,3.5,5.5,,,,1.62,3.8,6.25,,,,,,
1750725,9.0,5.25,1.3,8.25,4.6,1.35,6.5,4.0,1.4,10.0,4.33,1.3,10.61,5.08,1.35,8.0,4.33,1.36,,,,11.0,5.0,1.33,,,,,,
1750726,1.22,6.0,13.0,1.25,5.5,10.0,1.25,4.8,9.5,1.25,4.8,12.0,1.29,5.64,12.68,1.25,5.0,11.0,,,,1.25,6.0,14.0,,,,,,
1750727,1.08,10.0,26.0,1.08,8.5,29.0,1.12,6.5,14.0,1.09,7.5,31.0,1.1,12.0,26.65,1.07,8.5,26.0,,,,1.08,11.5,34.0,,,,,,
1750728,3.4,3.3,2.15,3.6,3.3,2.0,3.0,3.1,2.2,3.6,3.0,2.1,3.81,3.33,2.17,3.6,3.2,2.0,,,,3.7,3.3,2.15,,,,,,
1750729,15.0,6.0,1.2,15.5,5.5,1.2,11.0,5.2,1.2,15.0,4.8,1.22,15.3,6.05,1.25,13.0,5.0,1.22,,,,18.0,6.0,1.22,,,,,,
1750730,2.0,3.3,3.8,2.05,3.2,3.6,2.0,3.2,3.3,2.05,3.1,3.6,2.06,3.42,3.95,2.0,3.2,3.6,,,,2.05,3.4,3.9,,,,,,
1750731,2.5,3.1,2.9,2.4,3.0,3.0,2.6,3.0,2.6,2.45,3.0,2.85,2.61,3.26,2.93,2.45,3.1,2.8,,,,2.6,3.25,2.9,,,,,,
1750732,1.17,6.5,19.0,1.16,6.0,20.0,1.15,6.0,13.0,1.18,5.5,15.0,1.18,7.45,19.3,1.18,6.0,13.0,,,,1.17,7.0,23.0,,,,,,
1750733,3.0,3.0,2.5,2.9,2.95,2.5,2.7,3.1,2.4,2.9,2.9,2.45,2.96,3.22,2.62,2.8,3.0,2.5,,,,2.9,3.2,2.63,,,,,,
1750734,2.7,3.1,2.7,2.6,3.0,2.75,2.5,3.1,2.6,2.8,2.9,2.55,2.71,3.22,2.85,2.7,2.9,2.7,,,,2.7,3.2,2.8,,,,,,
1750735,3.0,3.0,2.5,2.9,3.1,2.45,2.7,3.1,2.4,3.1,3.0,2.35,3.12,3.23,2.5,2.88,3.0,2.45,,,,3.1,3.2,2.45,,,,,,
1748735,2.3,3.1,3.25,2.25,3.1,3.2,2.1,3.1,3.2,2.35,2.9,3.1,2.28,3.22,3.62,2.3,2.9,3.2,2.3,3.13,3.13,2.45,3.13,3.2,,,,,,
1748736,2.55,3.1,2.88,2.5,3.1,2.8,2.4,3.1,2.7,2.55,2.9,2.8,2.75,3.2,2.83,2.45,2.9,3.0,2.63,3.0,2.75,2.75,3.1,2.8,,,,,,
1748737,1.8,3.5,4.5,1.78,3.6,4.1,1.8,3.2,4.0,1.8,3.25,4.33,1.89,3.56,4.55,1.75,3.4,4.8,1.8,3.3,4.33,1.87,3.5,4.6,,,,,,
1748738,1.85,3.4,4.33,1.78,3.4,4.4,1.75,3.3,4.2,1.9,3.1,4.2,1.94,3.4,4.5,1.8,3.3,4.33,1.9,3.2,4.33,1.95,3.4,4.33,,,,,,
1748739,2.7,3.2,2.6,2.5,3.25,2.7,2.5,3.1,2.6,2.65,3.0,2.65,2.87,3.17,2.73,2.62,2.9,2.75,2.75,3.13,2.5,2.88,3.2,2.62,,,,,,
1748740,1.8,3.5,4.5,1.83,3.4,4.2,1.85,3.2,3.8,1.85,3.1,4.33,1.85,3.57,4.74,1.83,3.1,4.5,1.83,3.3,4.33,1.85,3.5,4.75,,,,,,
1748741,1.53,3.75,7.0,1.6,3.7,5.5,1.6,3.6,4.8,1.57,3.3,6.5,1.6,3.92,6.73,1.5,3.75,6.5,,,,1.62,3.75,6.5,,,,,,
1748742,2.8,3.3,2.45,2.75,3.2,2.5,2.6,3.1,2.5,2.87,3.0,2.5,3.11,3.14,2.55,2.8,3.0,2.5,2.8,3.13,2.5,3.0,3.1,2.6,,,,,,
1748743,1.14,7.5,19.0,1.19,6.25,13.0,1.17,5.7,12.0,1.18,5.5,17.0,1.19,7.3,19.0,1.17,6.0,15.0,1.17,6.5,15.0,1.17,7.5,20.0,,,,,,
1750736,2.4,3.1,3.1,2.4,3.1,2.9,2.3,3.1,2.8,2.3,3.0,3.1,2.44,3.17,3.28,2.3,3.0,3.1,,,,2.4,3.13,3.3,,,,,,
1750737,2.63,3.1,2.8,2.5,3.1,2.8,2.4,3.1,2.7,2.65,2.9,2.7,2.75,3.12,2.88,2.6,3.0,2.7,,,,2.7,3.13,2.88,,,,,,
1750738,2.7,3.0,2.75,2.6,3.1,2.7,2.5,3.1,2.6,2.7,2.9,2.65,2.76,3.14,2.85,2.6,3.0,2.7,,,,2.75,3.13,2.8,,,,,,
1750739,2.0,3.3,3.75,2.05,3.2,3.6,2.0,3.1,3.4,2.15,3.0,3.4,2.13,3.35,3.83,2.0,3.2,3.6,,,,2.15,3.3,3.7,,,,,,
1750740,1.4,4.2,9.0,1.4,4.33,7.5,1.5,3.8,5.5,1.4,3.9,8.5,1.43,4.56,9.4,1.4,4.0,8.0,,,,1.4,4.5,10.5,,,,,,
1750741,1.57,3.6,6.5,1.57,3.6,6.0,1.55,3.7,5.0,1.57,3.5,5.75,1.63,4.01,6.03,1.6,3.75,5.0,,,,1.62,4.0,5.75,,,,,,
1750742,2.05,3.2,3.8,1.95,3.25,3.8,2.0,3.2,3.3,2.1,2.9,3.75,2.15,3.29,3.84,2.05,3.1,3.6,,,,2.15,3.25,3.75,,,,,,
1750743,2.4,3.3,2.88,2.4,3.25,2.8,2.3,3.1,2.9,2.3,3.1,3.0,2.43,3.27,3.19,2.38,3.1,2.88,,,,2.45,3.25,3.1,,,,,,
1750744,7.0,3.75,1.53,5.75,3.8,1.55,5.0,3.7,1.55,6.5,3.6,1.5,6.62,4.03,1.58,6.0,3.6,1.55,,,,6.5,4.0,1.57,,,,,,
1750745,13.0,6.5,1.2,12.5,6.0,1.2,12.0,5.7,1.17,14.0,5.25,1.2,16.8,6.7,1.22,15.0,6.0,1.17,,,,13.0,6.25,1.18,,,,,,
1750746,1.33,5.0,9.0,1.25,5.25,11.0,1.27,4.6,9.0,1.33,4.33,10.0,1.32,5.45,10.88,1.3,4.75,9.0,,,,1.29,5.0,9.5,,,,,,
1750747,2.25,3.2,3.25,2.25,3.1,3.2,2.2,3.1,3.0,2.35,2.9,3.1,2.33,3.22,3.45,2.3,3.0,3.1,,,,2.2,3.1,3.3,,,,,,
1750748,2.5,3.1,2.9,2.6,3.1,2.7,2.2,3.1,3.0,2.55,2.9,2.85,2.7,3.09,2.97,2.62,2.9,2.75,,,,2.55,3.0,2.8,,,,,,
1750749,2.05,3.2,3.75,2.0,3.1,3.9,2.0,3.2,3.3,2.0,3.0,3.9,2.07,3.33,4.06,2.0,3.1,3.75,,,,2.0,3.2,3.75,,,,,,
1750750,1.85,3.4,4.33,1.8,3.5,4.2,1.6,3.6,4.8,1.85,3.2,4.25,1.85,3.6,4.84,1.75,3.25,4.75,,,,1.8,3.4,4.33,,,,,,
1750751,3.1,3.1,2.4,3.1,3.2,2.25,2.8,3.1,2.3,3.0,3.0,2.4,3.15,3.19,2.5,2.9,3.0,2.45,,,,3.0,3.1,2.4,,,,,,
1750752,3.5,3.2,2.15,3.4,3.2,2.1,2.6,3.1,2.5,3.4,3.1,2.1,3.85,3.37,2.11,3.4,3.1,2.1,,,,3.5,3.25,2.05,,,,,,
1750753,13.0,6.5,1.2,14.5,6.0,1.19,11.0,5.2,1.2,17.0,5.5,1.18,19.0,6.9,1.2,15.0,6.0,1.17,,,,17.0,6.5,1.15,,,,,,
1750754,2.38,3.4,2.88,2.35,3.3,2.85,2.3,3.1,2.8,2.35,3.1,3.0,2.36,3.27,3.34,2.4,3.0,2.88,,,,2.25,3.13,3.13,,,,,,
1750755,2.5,3.0,3.0,2.4,2.95,3.1,2.6,3.1,2.5,2.45,2.9,2.9,2.55,3.15,3.13,2.38,2.9,3.1,,,,2.45,3.0,3.0,,,,,,
1750756,1.44,4.33,7.0,1.42,4.25,7.0,1.5,3.8,5.5,1.5,3.9,6.5,1.46,4.54,8.0,1.44,4.0,7.0,,,,1.44,4.1,7.0,,,,,,
1750757,1.06,12.0,26.0,1.06,11.0,21.0,1.05,9.0,20.0,1.07,8.0,34.0,,,,1.06,9.5,23.0,,,,1.06,10.0,29.0,,,,,,
1750758,2.3,3.4,3.0,2.35,3.4,2.75,,,,2.3,3.2,3.0,2.32,3.37,3.31,2.25,3.2,3.0,,,,2.25,3.25,3.1,,,,,,
1750759,1.91,3.4,4.0,,,,1.85,3.3,3.7,1.85,3.1,4.25,1.93,3.42,4.58,1.85,3.2,4.2,,,,1.9,3.25,4.1,,,,,,
